Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	root_freqs[1]	root_freqs[2]	rtfq1	tree_length
360	-61.3261	-125.8268	64.50067	0.0348832	0.0216111	0.00426485	0.01401	6.17368e-05	0.0451377	0.050023	0.0118881	0.00956309	0.00820202	0.0111381	0.0256024	0.0167445	0.00515331	0.00450735	0.00483453	0.0604206	0.00407454	0.0213599	0.00292101	0.012849	0.00615486	0.000474796	0.00547901	0.00815247	0.0257858	0.0119951	6.67445e-05	0.00939474	0.0342001	0.022762	0.0329837	0.019452	0.012221	0.0058506	0.0398966	0.00142415	0.016669	0.0136623	0.0113022	0.00887504	0.0204027	0.0318017	0.0230667	0.061837	0.0313548	0.0195722	0.6099928	1.390007	0.924811	0.962596	0.988177	1.01196	1.03886	1.0813	0.05651958	2.278727	0.0413265	0.0256029	0.00505262	0.0165978	7.31403e-05	0.0534752	0.0592629	0.014084	0.0113295	0.00971703	0.0131954	0.0303315	0.0198374	0.00610519	0.00533991	0.00572752	0.071581	0.00482715	0.0253053	0.00346056	0.0152224	0.00729174	0.000562496	0.00649105	0.00965833	0.0305487	0.0142107	7.9073e-05	0.0111301	0.0405172	0.0269664	0.0390762	0.0230451	0.0144784	0.00693127	0.047266	0.00168721	0.0197479	0.0161858	0.0133898	0.0105144	0.0241713	0.0376759	0.0273274	0.073259	0.0371464	0.0231874	0.895907	0.104093	0.8959069	0.8440871
396	-63.96193	-128.8662	64.90425	0.0127059	0.0400044	0.00596947	0.00280721	0.000685538	0.00888031	0.0104045	0.00120488	0.00712849	0.0162549	0.0059005	0.00895614	0.0134727	0.00596205	0.0180768	0.00459835	0.00911995	6.23549e-05	0.00957503	0.0063868	0.00346137	0.00795516	0.00784556	0.00277324	0.00777707	0.0207308	0.0171124	0.0305579	0.00146489	0.0318246	0.018054	0.0184818	0.0158106	0.0323894	0.0028292	0.0233125	0.000331013	0.0122149	0.0141135	0.00299555	0.0051991	0.0235397	0.00201887	0.00884117	0.0367053	0.0193204	0.0098994	0.9561642	1.043836	0.418854	0.654152	0.875982	1.14158	1.5287	2.38747	0.629239	1.091691	0.0224599	0.0707147	0.0105521	0.00496223	0.00121181	0.0156975	0.0183917	0.00212983	0.0126008	0.0287333	0.0104302	0.0158315	0.0238153	0.010539	0.0319538	0.00812837	0.0161211	0.000110223	0.0169255	0.0112898	0.00611858	0.0140621	0.0138684	0.00490218	0.0137473	0.0366452	0.0302491	0.0540163	0.00258945	0.0562554	0.0319135	0.0326698	0.027948	0.0572539	0.0050011	0.0412089	0.000585123	0.021592	0.024948	0.00529516	0.00919032	0.0416104	0.0035687	0.0156283	0.064883	0.0341522	0.0174989	0.589628	0.410372	0.5896284	0.5657154
432	-59.2702	-124.2462	64.97598	0.0200903	0.00208821	0.0128032	0.0673759	0.00602068	0.0676971	0.0191884	0.00903201	0.0101891	0.00415498	0.0249827	0.0308246	0.00888206	0.0227377	0.00258844	0.0354258	0.0149634	0.0224482	0.00637667	0.0209157	0.0129336	0.0023931	0.0212121	0.0177678	0.00380573	0.0300599	0.0200026	0.0347679	0.0109022	0.065888	0.0206127	0.0235425	0.0132615	0.0648643	0.0218864	0.0032177	0.00226873	0.00702341	0.0156706	0.0211652	0.0161808	0.0396272	0.00653474	0.0133404	0.0234666	0.00797865	0.00810875	0.8134079	1.186592	0.982808	0.991578	0.997365	1.00264	1.00849	1.01749	0.01253888	1.458791	0.021435	0.00222798	0.0136601	0.0718854	0.00642365	0.0722281	0.0204727	0.00963652	0.0108711	0.00443308	0.0266548	0.0328877	0.00947654	0.0242596	0.00276169	0.0377968	0.0159649	0.0239507	0.00680347	0.0223156	0.0137993	0.00255327	0.0226318	0.018957	0.00406045	0.0320719	0.0213414	0.0370949	0.0116318	0.0702979	0.0219923	0.0251183	0.0141491	0.0692057	0.0233513	0.00343306	0.00242058	0.00749349	0.0167194	0.0225818	0.0172638	0.0422795	0.00697211	0.0142333	0.0250373	0.00851266	0.00865147	0.75852	0.24148	0.75852	0.9372683
468	-58.78137	-125.2436	66.46223	0.00141373	0.00990557	0.00772129	0.0241365	0.00281141	0.0302861	0.00591029	0.00363088	0.00136942	0.00101889	0.00505885	0.0130337	0.00325955	0.00465416	0.0034043	0.00660592	0.00575247	0.00092933	0.012104	0.00260603	0.000643325	0.000411839	0.000654874	0.00901269	0.0050397	0.012322	0.00289859	0.0203985	0.00600466	0.0327198	0.0221098	0.000649124	0.0134212	0.0214803	0.0172341	0.0123449	0.00795738	0.00896194	0.00408413	0.00478736	0.00446184	0.0127707	0.0084007	0.0041186	0.0420101	0.00488774	0.01191	1.538844	0.4611561	0.776575	0.88398	0.962257	1.03922	1.13125	1.28771	0.1828364	0.299677	0.0032328	0.0226512	0.0176564	0.0551934	0.00642889	0.0692556	0.0135152	0.00830278	0.00313147	0.00232991	0.0115682	0.0298044	0.00745367	0.0106427	0.00778466	0.0151059	0.0131543	0.00212511	0.0276785	0.00595925	0.0014711	0.000941758	0.00149751	0.0206095	0.0115244	0.028177	0.00662824	0.0466455	0.0137309	0.074821	0.0505589	0.00148436	0.0306905	0.0491194	0.0394094	0.0282293	0.0181963	0.0204934	0.00933925	0.0109473	0.010203	0.0292029	0.01921	0.00941807	0.0960651	0.0111769	0.0272348	0.609705	0.390295	0.609705	0.4373084
504	-60.69019	-125.8289	65.13876	0.0119298	0.00681154	0.00300012	0.00489026	0.00145853	0.00326036	0.010357	0.00189646	0.00612005	0.00868158	0.00375356	0.004599	0.0254284	0.00179023	0.0152245	0.0122134	0.00446504	0.0022058	0.000362057	0.00198788	0.000243024	0.000878615	0.0174419	0.00108668	0.000630736	0.0172634	0.0033057	0.00936767	0.00597671	0.0235595	0.00679829	0.0145041	0.00429951	0.00318488	0.0223577	0.00327696	0.0282481	0.0194116	0.00169341	0.0189573	0.00561883	0.0237027	0.00144488	0.0194288	0.0204169	0.00242144	0.00242749	1.240532	0.7594681	0.275264	0.533046	0.82178	1.21687	1.87601	3.63287	0.9327764	0.6122117	0.0292124	0.0166793	0.00734635	0.0119747	0.00357149	0.0079836	0.0253611	0.00464383	0.0149861	0.0212585	0.00919128	0.0112615	0.0622661	0.0043837	0.03728	0.0299068	0.0109335	0.0054013	0.000886564	0.0048677	0.000595089	0.00215145	0.0427097	0.00266093	0.00154447	0.0422726	0.00809461	0.0229385	0.0146351	0.0576897	0.0166469	0.0355161	0.0105281	0.00779877	0.054747	0.00802423	0.0691707	0.047533	0.00414662	0.0464205	0.0137587	0.0580405	0.00353805	0.047575	0.0499946	0.00592933	0.00594416	0.795712	0.204288	0.7957124	0.4083825
540	-66.35815	-131.076	64.71787	0.00821473	0.026748	0.00368102	0.0132149	0.0045549	0.00352002	0.0134589	0.00742748	0.0107502	0.0196008	0.0260301	0.00615913	0.00151599	0.00896529	0.00575639	0.00131597	0.00219933	0.00448203	0.00354826	0.00352471	0.0169001	0.0170756	0.00390339	0.000864596	0.00839594	0.00957599	0.00037739	0.00343431	0.0150749	0.00886808	0.000491226	0.0105971	0.000372941	0.00396987	0.00668664	0.00150952	0.0092515	0.00346222	0.00163902	0.000547115	0.0195276	0.00235559	0.00401188	0.00272834	0.0170731	0.0217041	0.00287843	0.9890226	1.010977	0.309647	0.56454	0.83663	1.19527	1.77135	3.22948	0.8476688	1.022199	0.022326	0.0726958	0.0100043	0.0359156	0.0123793	0.0095667	0.0365787	0.0201864	0.0292168	0.0532711	0.0707447	0.0167393	0.00412016	0.0243659	0.0156447	0.00357655	0.00597733	0.0121813	0.00964345	0.00957947	0.045931	0.046408	0.0106086	0.0023498	0.0228185	0.0260256	0.00102567	0.00933377	0.0409705	0.0241017	0.00133505	0.0288007	0.00101358	0.0107893	0.018173	0.00410256	0.0251437	0.00940963	0.00445452	0.00148695	0.053072	0.00640204	0.0109035	0.0074151	0.0464012	0.0589875	0.00782301	0.527949	0.472051	0.5279492	0.3679445
576	-70.1084	-133.3354	63.22696	0.0691094	0.0258454	0.00646636	0.020839	0.00274097	0.00945915	0.00209732	0.00924664	0.0134049	0.00206921	0.0137693	0.0448881	0.0208426	0.00272695	0.00751278	0.00294544	0.00259966	0.0230776	0.0116035	0.000269758	0.012281	0.0010531	0.00577312	0.0344151	0.0204457	0.0280167	0.0191556	0.00522829	0.0492502	0.0505145	0.00495642	0.0376005	0.00521811	0.0538792	0.0417412	0.0293729	0.0731335	0.00742245	0.0120507	0.0194918	0.00239106	0.00270608	0.000320752	0.00565808	0.0258337	0.00934915	0.0357651	0.527349	1.472651	0.235446	0.493935	0.802473	1.24615	2.02456	4.24726	1.045755	2.792555	0.0781305	0.0292191	0.00731044	0.0235592	0.00309875	0.0106939	0.00237109	0.0104536	0.0151546	0.00233931	0.0155666	0.0507475	0.0235632	0.00308291	0.00849346	0.00332992	0.002939	0.02609	0.0131181	0.000304971	0.0138841	0.00119056	0.00652671	0.0389074	0.0231146	0.0316739	0.0216561	0.00591076	0.055679	0.0571083	0.00560341	0.0425086	0.00589925	0.0609122	0.0471898	0.0332071	0.0826799	0.00839133	0.0136237	0.0220361	0.00270318	0.00305932	0.000362621	0.00639665	0.0292059	0.0105695	0.0404337	0.715239	0.284761	0.7152385	0.8845379
612	-64.03675	-128.7879	64.75117	0.00843619	0.0409041	0.00577821	0.0183338	0.00344478	0.0813678	0.0034168	0.00352534	0.0253231	0.000639636	0.00469645	0.0348423	0.00572111	0.00604412	0.0146188	0.0260056	0.0229427	0.00974632	0.0157303	0.0066366	0.00510477	0.000654476	0.00114116	0.0105279	0.0114313	0.0117549	0.00634979	0.00341527	0.013389	0.0323152	0.000779127	0.0112158	0.00166002	0.0214366	0.00507262	0.0130387	0.0150823	0.00844327	0.00503987	0.031269	0.00660047	0.00293956	0.00146138	0.00200379	0.00705322	0.00603276	0.00444179	0.6461296	1.35387	0.920563	0.960437	0.987485	1.01267	1.04119	1.08629	0.05984865	2.095354	0.0146003	0.0707919	0.0100002	0.0317299	0.00596181	0.140821	0.00591338	0.00610123	0.0438261	0.001107	0.00812804	0.0603009	0.0099014	0.0104604	0.0253004	0.0450074	0.0397064	0.0168677	0.0272241	0.0114858	0.00883472	0.00113269	0.00197498	0.0182204	0.0197838	0.020344	0.0109894	0.00591073	0.023172	0.0559272	0.00134842	0.019411	0.00287297	0.0371	0.00877908	0.0225658	0.0261026	0.0146126	0.00872239	0.0541167	0.0114233	0.00508743	0.00252918	0.00346792	0.0122069	0.0104408	0.00768731	0.845963	0.154037	0.8459629	0.577808
648	-50.98261	-116.3299	65.34725	0.00657438	0.00972488	0.0102257	0.000345278	0.00179419	0.0175904	0.03375	0.00308292	0.0142178	0.00130357	0.0091693	0.0176906	0.00658224	0.0052915	0.00476589	0.00892135	0.0381324	0.0207534	0.00760704	0.00862569	0.00522061	0.00544016	0.00297784	0.00251228	0.00976167	0.00516104	0.0569429	0.0276682	0.016208	0.00226851	0.00839934	0.00116149	0.0162246	0.00186295	0.00602545	0.00265499	0.00123705	0.0102198	0.00228917	0.0541087	0.0179866	0.0435095	0.00161433	0.0153043	0.0304064	0.0143813	0.0100926	1.180788	0.8192118	0.427295	0.660549	0.878645	1.13812	1.51389	2.3403	0.6148118	0.6937838	0.0109978	0.0162681	0.0171059	0.000577592	0.00300139	0.0294258	0.0564582	0.00515721	0.0237839	0.00218065	0.0153387	0.0295934	0.011011	0.00885179	0.00797255	0.0149239	0.0637891	0.0347169	0.0127253	0.0144293	0.00873321	0.00910048	0.00498144	0.00420262	0.0163296	0.00863355	0.0952559	0.0462843	0.0271132	0.00379483	0.0140507	0.00194298	0.027141	0.00311641	0.0100796	0.00444135	0.00206939	0.0170961	0.00382941	0.0905149	0.0300885	0.0727842	0.0027005	0.0256015	0.0508649	0.0240576	0.0168832	0.536428	0.463572	0.5364283	0.5977884
684	-58.13177	-124.1741	66.04236	0.00692905	0.0322162	0.0202939	0.00231923	0.0409722	0.00593486	0.0482049	0.0119093	0.00972601	7.00792e-05	0.00166794	0.0154113	0.0206595	0.00580974	0.0249138	0.0179373	0.0459484	0.00926408	0.00706677	0.00863623	0.0123543	0.00704088	0.020195	0.0107504	0.0195235	0.0111623	0.0129562	0.0388547	0.0352856	0.000758639	0.00286456	0.00758137	0.0115908	0.00452553	0.0034531	0.00733902	0.00607708	0.00181316	0.0131282	0.0934762	0.0311026	0.0358004	0.00115517	0.0146681	0.0472696	0.00312687	0.03208	1.473982	0.5260183	0.625986	0.795764	0.931208	1.07387	1.25665	1.59748	0.3387048	0.3568689	0.0084313	0.0392009	0.0246938	0.00282205	0.0498552	0.00722157	0.058656	0.0144913	0.0118347	8.52727e-05	0.00202956	0.0187525	0.0251386	0.00706933	0.0303153	0.0218262	0.0559103	0.0112726	0.00859888	0.0105086	0.0150328	0.00856738	0.0245733	0.0130812	0.0237563	0.0135824	0.0157652	0.0472786	0.0429357	0.000923116	0.00348562	0.00922505	0.0141038	0.00550669	0.00420175	0.00893016	0.00739462	0.00220626	0.0159745	0.113742	0.0378458	0.0435621	0.00140561	0.0178482	0.0575179	0.00380479	0.0390351	0.505714	0.494286	0.505714	0.8218243
720	-65.81431	-132.1756	66.36128	0.00266604	0.0340301	0.0175422	0.0145491	0.00504549	0.0123042	0.0208044	0.0083623	0.00373724	0.000450196	0.00194649	0.0269411	0.00136178	0.00453391	0.020967	0.0375452	0.00344811	0.00507384	0.0201932	0.0185275	0.00131425	0.00108303	0.0128863	0.0071064	0.0133441	0.00569915	0.00337943	0.0180486	0.0182625	0.000781495	0.00348723	0.00330683	0.00330895	0.0124988	0.000395011	0.00301954	0.00731514	0.00406924	0.0111469	0.0167321	0.0149338	0.0224627	0.00798087	0.00560529	0.00196901	0.0190523	0.00661689	1.549019	0.4509814	0.649489	0.810197	0.936444	1.06787	1.23427	1.53967	0.3120544	0.2911401	0.00548755	0.0700444	0.0361073	0.0299466	0.0103852	0.0253259	0.042822	0.0172122	0.00769239	0.000926643	0.00400648	0.0554531	0.00280296	0.00933219	0.0431567	0.0772796	0.00709729	0.0104435	0.0415638	0.0381354	0.00270514	0.00222922	0.0265239	0.0146272	0.0274662	0.0117306	0.00695592	0.0371496	0.0375899	0.00160856	0.0071778	0.00680648	0.00681085	0.0257264	0.000813056	0.00621515	0.0150568	0.00837577	0.0229439	0.0344398	0.0307384	0.0462352	0.0164271	0.0115374	0.00405283	0.0392156	0.0136196	0.399981	0.600019	0.3999808	0.4858353
756	-54.32859	-118.3339	64.00529	0.0117489	0.0548573	0.00522293	0.0214342	0.0036892	0.0156798	0.0279357	0.00589349	0.0184947	0.00519391	0.0326211	0.0175747	0.000652803	0.00838878	0.00145671	0.00410441	0.0107788	0.00114466	0.0131261	0.00694545	0.00876473	0.0102496	0.0111813	0.00739441	0.0236105	0.00796564	0.0572988	0.0252662	0.0248746	0.0151175	0.00116502	0.018509	0.0034749	0.034081	0.0016062	0.0130766	0.000515436	0.0332401	0.00335927	0.0761505	0.00222499	0.0378944	0.00847788	0.0287545	0.0114797	0.0150562	0.0211458	0.5712561	1.428744	0.503852	0.715834	0.900957	1.10993	1.39697	1.98471	0.4956437	2.501056	0.0152806	0.0713472	0.00679292	0.0278772	0.00479816	0.0203931	0.0363331	0.00766504	0.0240542	0.00675518	0.0424268	0.0228575	0.000849033	0.0109104	0.00189459	0.00533818	0.0140189	0.00148875	0.0170718	0.00903323	0.0113994	0.0133305	0.0145423	0.00961714	0.0307077	0.0103601	0.0745225	0.0328612	0.0323518	0.0196617	0.00151522	0.0240727	0.00451944	0.0443256	0.00208902	0.0170073	0.000670374	0.043232	0.00436905	0.099041	0.00289381	0.0492853	0.0110263	0.037398	0.0149305	0.0195821	0.0275022	0.806763	0.193237	0.8067631	0.7688783
792	-59.66755	-123.7168	64.04922	0.00241626	0.00369419	0.0130538	0.0048241	0.000194698	0.00139596	0.00232734	0.000556638	0.00279507	0.00770547	0.0128874	0.00122601	0.000219259	0.00184588	0.00398359	0.00161788	0.000205139	0.00254893	0.00422634	0.00174972	0.00140182	0.000989658	0.00631125	0.000757128	0.00382567	0.00195482	0.0051482	0.00126045	0.0165129	0.00359437	0.00119597	0.000107875	0.001949	0.00652142	0.000255386	0.00550068	0.00178315	0.000700543	0.000964057	0.0264163	0.00301579	0.00608527	0.00248234	0.00378511	0.0145596	0.00814429	0.00545385	1.062113	0.9378866	0.146765	0.392246	0.746789	1.33907	2.54942	6.81364	1.387516	0.8830382	0.0120722	0.0184571	0.06522	0.0241023	0.000972757	0.00697457	0.011628	0.0027811	0.0139648	0.0384984	0.0643884	0.00612545	0.00109547	0.00922245	0.019903	0.00808331	0.00102492	0.0127351	0.0211158	0.00874203	0.00700382	0.00494457	0.0315325	0.00378279	0.0191139	0.00976675	0.0257216	0.00629749	0.0825025	0.0179583	0.00597534	0.00053897	0.00973768	0.0325825	0.00127597	0.0274827	0.00890902	0.00350008	0.00481666	0.131982	0.0150676	0.0304034	0.0124023	0.0189113	0.0727432	0.0406908	0.0272487	0.605438	0.394562	0.6054382	0.2001506
828	-59.60022	-124.7813	65.18103	0.0306677	0.00662213	0.00496988	0.00139811	0.000460037	0.00269163	0.00710649	0.00208753	0.0067058	0.0285191	0.0096639	0.00578561	0.00267295	0.00665307	0.0060374	0.000421876	0.00134155	0.0062731	0.000754446	0.00315836	0.00459805	0.00533732	0.0112763	0.00348072	0.00283116	0.00372266	0.0325343	0.00348476	0.0143156	0.00187114	0.00274834	0.0102983	0.00789892	0.0112619	0.0131226	0.00693651	0.0074036	0.00105131	0.00371936	0.0115743	0.00375211	0.00753969	0.00303485	0.00153597	0.0179899	0.0111264	0.00809317	0.9293342	1.070666	0.71229	0.847501	0.949688	1.05298	1.17994	1.40392	0.245316	1.152078	0.0884994	0.0191098	0.0143418	0.00403461	0.00132755	0.00776739	0.0205076	0.00602409	0.0193513	0.0822991	0.0278876	0.0166959	0.00771349	0.0191991	0.0174224	0.00121743	0.00387139	0.0181026	0.00217714	0.00911424	0.0132688	0.0154022	0.0325406	0.0100445	0.00817003	0.0107427	0.0938861	0.0100562	0.0413113	0.00539964	0.00793104	0.0297185	0.0227943	0.0324989	0.0378687	0.0200171	0.021365	0.00303381	0.0107332	0.0334006	0.0108277	0.0217577	0.00875784	0.00443243	0.0519143	0.0321081	0.0233549	0.746215	0.253785	0.7462153	0.3465299
864	-57.50769	-121.8811	64.37343	0.0233276	0.0126152	0.000572778	0.00620252	0.0100922	0.0197756	0.018367	0.00610258	0.0162019	0.0074173	0.0139707	0.0363821	0.0029606	0.0524586	0.0198522	0.0057721	0.045842	0.00203396	0.00530748	0.00980018	0.0235733	0.0141634	0.0187235	0.000723769	0.00799198	0.0167961	0.035667	0.00059545	0.0199803	0.0249578	0.0130861	0.0330907	0.00344374	0.023632	0.0202346	0.00240727	0.00578331	0.000486153	0.0132379	0.0466721	0.0095086	0.0133818	0.00456573	0.00906147	0.0219905	0.0188116	0.00611576	0.7827278	1.217272	0.372994	0.618184	0.860662	1.1619	1.61764	2.68101	0.7130856	1.555167	0.0322322	0.0174307	0.000791418	0.00857013	0.0139445	0.0273244	0.025378	0.00843205	0.0223864	0.0102486	0.0193036	0.0502698	0.00409072	0.072483	0.0274302	0.00797542	0.0633408	0.00281036	0.00733344	0.0135411	0.0325716	0.0195698	0.0258707	0.00100004	0.0110427	0.0232075	0.0492818	0.000822743	0.0276071	0.0344846	0.0180813	0.045722	0.00475828	0.0326527	0.0279584	0.00332617	0.0079909	0.000671727	0.0182911	0.0644877	0.0131382	0.0184899	0.00630855	0.0125204	0.0303847	0.0259923	0.00845025	0.879336	0.120664	0.8793361	0.7237367
900	-58.46837	-123.2971	64.82875	0.0662499	0.00128476	0.00038278	0.0129384	0.0184795	0.0595476	0.0082787	0.000492467	0.00924218	0.00155405	0.00883067	0.00604021	0.0235448	0.00460798	0.00860828	0.0101261	0.00913467	0.0151707	0.0281513	0.0933518	0.0153655	0.0214484	0.0175769	0.0129141	0.0147509	0.0407287	0.0481082	0.0123847	0.0186685	0.0072784	0.0417169	0.0324011	0.0128891	0.0177728	0.0311717	0.0186647	0.00705586	3.95613e-05	0.00439693	0.0772785	0.0238527	0.0329093	0.010738	0.0324629	0.00853408	0.0370357	0.00143402	0.8260847	1.173915	0.82172	0.908679	0.970566	1.03033	1.1005	1.21696	0.1419784	1.421059	0.0672181	0.00130354	0.000388375	0.0131275	0.0187496	0.060418	0.00839969	0.000499665	0.00937726	0.00157677	0.00895973	0.00612849	0.0238889	0.00467533	0.00873409	0.0102741	0.00926818	0.0153924	0.0285627	0.0947162	0.0155901	0.0217619	0.0178338	0.0131029	0.0149665	0.041324	0.0488114	0.0125657	0.0189414	0.00738478	0.0423266	0.0328747	0.0130775	0.0180326	0.0316273	0.0189375	0.00715899	4.01395e-05	0.00446119	0.0784079	0.0242013	0.0333903	0.0108949	0.0329374	0.00865881	0.037577	0.00145498	0.719064	0.280936	0.7190639	0.985595
936	-54.29418	-120.2036	65.9094	0.0075261	0.000408088	3.19155e-05	0.0216151	0.00357648	0.0327733	0.0134233	0.00143545	0.0105136	0.00361119	0.00203084	0.00217159	0.013432	0.00167305	0.0176253	0.000620443	0.00425072	0.00237602	0.00434598	0.0161338	0.0052706	0.0112631	0.00465929	0.0045705	0.00338447	0.0095996	0.0101694	0.00175699	0.0163434	0.00251843	0.0195013	0.0261797	0.00612629	0.0137385	0.0196496	0.0141889	0.00469026	8.77127e-05	0.00210452	0.0157783	0.00152036	0.015662	0.00340698	0.00384651	0.00137875	0.0132705	0.000127257	1.407919	0.5920813	0.525738	0.730834	0.906805	1.10277	1.3683	1.90209	0.4648989	0.4205365	0.0192795	0.00104539	8.17575e-05	0.0553711	0.00916184	0.0839551	0.0343862	0.00367718	0.0269325	0.00925075	0.00520238	0.00556295	0.0344087	0.00428583	0.0451505	0.00158938	0.010889	0.00608661	0.011133	0.0413297	0.0135017	0.0288526	0.0119357	0.0117082	0.00866995	0.0245912	0.0260508	0.00450087	0.0418668	0.00645142	0.0499562	0.0670643	0.0156936	0.0351937	0.0503363	0.0363474	0.012015	0.000224693	0.00539112	0.0404192	0.00389469	0.0401212	0.00872763	0.00985356	0.00353194	0.0339948	0.000325992	0.531112	0.468888	0.531112	0.3903674
972	-63.50411	-129.3542	65.85007	0.0153984	0.00223207	0.000299059	0.0102087	0.0138847	0.010494	0.0207139	0.0196358	0.0108352	0.00388933	0.00627289	0.00988761	0.00420311	0.0230289	0.0253452	0.0394372	0.0296376	0.00330234	0.00350977	0.00609621	0.00835001	0.0159118	6.88123e-05	0.00018989	0.0182414	0.0152495	0.0315498	0.00239814	0.034511	0.0218122	0.00580807	0.0202581	0.0154583	0.0469199	0.0330047	0.0442694	0.0120806	0.010386	0.00818134	0.0499451	0.00717548	0.0405276	0.0197159	0.0119468	0.00239672	0.0653851	0.00095507	1.203263	0.7967374	0.945765	0.973171	0.991552	1.00852	1.02757	1.05735	0.04031953	0.6621476	0.0192237	0.00278657	0.000373353	0.0127448	0.017334	0.013101	0.0258597	0.0245138	0.0135269	0.00485555	0.00783123	0.0123439	0.00524727	0.0287499	0.0316416	0.0492344	0.0370004	0.00412272	0.00438169	0.00761066	0.0104244	0.0198647	8.5907e-05	0.000237064	0.0227731	0.0190379	0.0393875	0.00299391	0.0430844	0.027231	0.00725094	0.0252908	0.0192986	0.058576	0.0412039	0.0552671	0.0150817	0.0129661	0.0102138	0.0623528	0.00895806	0.0505957	0.0246138	0.0149147	0.00299212	0.0816285	0.00119233	0.761763	0.238237	0.7617635	0.8010086
1008	-53.94972	-120.021	66.07126	0.0249087	0.0037352	0.0063639	0.000867874	0.00110875	0.00898893	0.0213827	0.0110743	0.00411346	0.00113703	0.00387941	0.00571931	0.0022177	0.000729119	0.00510987	0.0130301	0.0108121	0.00453364	0.000840806	0.00120293	0.00313173	0.00965108	7.14806e-06	0.000320613	0.000205995	0.00350949	0.00837945	0.00151372	0.00189591	0.000674149	0.00243785	0.00607702	0.00455625	0.0154469	0.00121	0.0171583	0.00925883	0.00142547	0.00751482	0.0144306	0.00148645	0.00905154	0.00161269	0.000411127	0.00466192	0.00560938	0.000741255	1.683456	0.3165443	0.372267	0.617597	0.860407	1.16224	1.61918	2.68624	0.7144955	0.1880325	0.0943028	0.0141412	0.0240933	0.00328572	0.00419766	0.0340315	0.0809533	0.0419264	0.0155733	0.00430472	0.0146872	0.0216529	0.00839605	0.0027604	0.0193456	0.0493312	0.0409341	0.017164	0.00318324	0.00455421	0.0118565	0.0365383	2.70621e-05	0.00121382	0.000779885	0.0132867	0.0317241	0.00573085	0.00717778	0.00255228	0.00922952	0.0230072	0.0172497	0.0584808	0.00458099	0.0649604	0.0350533	0.00539674	0.0284506	0.0546334	0.00562759	0.0342685	0.00610556	0.0015565	0.0176497	0.0212367	0.00280634	0.348389	0.651611	0.3483885	0.2641356
